0,TIME,SOFTWARE,STATUS,FEATURE,USER_MACHINE,LICENSES
8605,1:53:37,(ABAQUSLM),TIMESTAMP,6/7/2023,,
8606,1:56:41,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8607,1:56:41,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8608,2:12:11,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8609,2:12:11,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8610,2:27:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8611,2:27:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8612,2:43:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8613,2:43:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8614,2:58:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8615,2:58:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8616,3:14:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8617,3:14:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8618,3:29:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8619,3:29:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8620,3:45:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8621,3:45:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8622,4:00:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8623,4:00:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8624,4:16:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8625,4:16:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8626,4:31:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8627,4:31:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8628,4:47:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8629,4:47:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8630,5:02:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8631,5:02:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8632,5:18:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8633,5:18:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8634,5:33:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8635,5:33:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8636,5:49:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8637,5:49:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8638,6:04:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8639,6:04:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8640,6:20:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8641,6:20:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8642,6:35:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8643,6:35:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8644,6:49:27,(lmgrd),TIMESTAMP,6/7/2023,,
8645,6:51:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8646,6:51:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8647,7:06:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8648,7:06:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8649,7:22:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8650,7:22:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8651,7:37:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8652,7:37:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8653,7:53:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8654,7:53:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8655,7:58:39,(ABAQUSLM),TIMESTAMP,6/7/2023,,
8656,8:08:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8657,8:08:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8658,8:24:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8659,8:24:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8660,8:39:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8661,8:39:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8662,8:55:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8663,8:55:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8664,9:10:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8665,9:10:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8666,9:26:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8667,9:26:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8668,9:41:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8669,9:41:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8670,9:57:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8671,9:57:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8672,10:11:46,(ABAQUSLM),DEQUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
8673,10:11:46,(ABAQUSLM),DEQUEUED:,standard,kulbir@node354.igcar.gov.in,(30
8674,10:12:05,(ABAQUSLM),OUT:,abaqus,kulbir@node352.igcar.gov.in,(25
8675,10:12:05,(ABAQUSLM),OUT:,standard,kulbir@node352.igcar.gov.in,(25
8676,10:12:05,(ABAQUSLM),OUT:,parallel,kulbir@node352.igcar.gov.in,(48
8677,10:12:05,(ABAQUSLM),1686116377/0/6.19-1/0/64/64,64/25/sta_par/29928/kulbir/unknown/node352.igcar.gov.in,,
8678,10:12:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8679,10:12:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8680,10:12:12,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
8681,10:12:12,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(30
8682,10:20:12,(ABAQUSLM),1686116864/1/6.19-1/25/sta_par/29928/kulbir/unknown/node352.igcar.gov.in,,,
8683,10:20:12,(ABAQUSLM),IN:,standard,kulbir@node352.igcar.gov.in,(25
8684,10:20:12,(ABAQUSLM),IN:,abaqus,kulbir@node352.igcar.gov.in,(25
8685,10:20:12,(ABAQUSLM),IN:,parallel,kulbir@node352.igcar.gov.in,(48
8686,10:27:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8687,10:27:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8688,10:39:33,(ABAQUSLM),DEQUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
8689,10:39:33,(ABAQUSLM),DEQUEUED:,standard,kulbir@node354.igcar.gov.in,(30
8690,10:39:44,(ABAQUSLM),OUT:,abaqus,kulbir@node352.igcar.gov.in,(25
8691,10:39:44,(ABAQUSLM),OUT:,standard,kulbir@node352.igcar.gov.in,(25
8692,10:39:44,(ABAQUSLM),OUT:,parallel,kulbir@node352.igcar.gov.in,(48
8693,10:39:44,(ABAQUSLM),1686118036/0/6.19-1/0/64/64,64/25/sta_par/6164/kulbir/unknown/node352.igcar.gov.in,,
8694,10:39:51,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8695,10:39:51,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8696,10:39:51,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
8697,10:39:51,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(30
8698,10:47:54,(ABAQUSLM),1686118525/1/6.19-1/25/sta_par/6164/kulbir/unknown/node352.igcar.gov.in,,,
8699,10:47:54,(ABAQUSLM),IN:,standard,kulbir@node352.igcar.gov.in,(25
8700,10:47:54,(ABAQUSLM),IN:,abaqus,kulbir@node352.igcar.gov.in,(25
8701,10:47:54,(ABAQUSLM),IN:,parallel,kulbir@node352.igcar.gov.in,(48
8702,10:55:21,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8703,10:55:21,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8704,11:02:31,(ABAQUSLM),DEQUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
8705,11:02:31,(ABAQUSLM),DEQUEUED:,standard,kulbir@node354.igcar.gov.in,(30
8706,11:03:27,(ABAQUSLM),OUT:,abaqus,kulbir@node352.igcar.gov.in,(25
8707,11:03:27,(ABAQUSLM),OUT:,standard,kulbir@node352.igcar.gov.in,(25
8708,11:03:27,(ABAQUSLM),OUT:,parallel,kulbir@node352.igcar.gov.in,(48
8709,11:03:27,(ABAQUSLM),1686119458/0/6.19-1/0/64/64,64/25/sta_par/13429/kulbir/unknown/node352.igcar.gov.in,,
8710,11:03:32,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8711,11:03:32,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8712,11:03:32,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
8713,11:03:32,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(30
8714,11:11:50,(ABAQUSLM),IN:,abaqus,kulbir@node352.igcar.gov.in,(25
8715,11:11:50,(ABAQUSLM),IN:,parallel,kulbir@node352.igcar.gov.in,(48
8716,11:11:50,(ABAQUSLM),IN:,standard,kulbir@node352.igcar.gov.in,(25
8717,11:12:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8718,11:12:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8719,11:12:07,(ABAQUSLM),QUEUED:,abaqus,kulbir@node352.igcar.gov.in,(34
8720,11:12:07,(ABAQUSLM),QUEUED:,standard,kulbir@node352.igcar.gov.in,(34
8721,11:19:02,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8722,11:19:02,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8723,11:27:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8724,11:27:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8725,11:34:32,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8726,11:34:32,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8727,11:43:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8728,11:43:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8729,11:50:02,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8730,11:50:02,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8731,11:58:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8732,11:58:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8733,12:05:32,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8734,12:05:32,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8735,12:14:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8736,12:14:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8737,12:21:02,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8738,12:21:02,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8739,12:29:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8740,12:29:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8741,12:36:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8742,12:36:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8743,12:45:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8744,12:45:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8745,12:49:27,(lmgrd),TIMESTAMP,6/7/2023,,
8746,12:52:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8747,12:52:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8748,13:00:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8749,13:00:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8750,13:07:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8751,13:07:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8752,13:16:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8753,13:16:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8754,13:23:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8755,13:23:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8756,13:31:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8757,13:31:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8758,13:38:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8759,13:38:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8760,13:46:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8761,13:46:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8762,13:54:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8763,13:54:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8764,14:02:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8765,14:02:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8766,14:03:42,(ABAQUSLM),TIMESTAMP,6/7/2023,,
8767,14:09:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8768,14:09:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8769,14:17:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8770,14:17:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8771,14:25:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8772,14:25:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8773,14:33:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8774,14:33:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8775,14:40:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8776,14:40:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8777,14:48:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8778,14:48:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8779,14:56:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8780,14:56:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8781,15:04:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8782,15:04:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8783,15:11:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8784,15:11:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8785,15:19:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8786,15:19:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8787,15:27:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8788,15:27:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8789,15:35:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8790,15:35:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8791,15:42:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8792,15:42:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8793,15:50:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8794,15:50:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8795,15:58:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8796,15:58:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8797,16:06:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8798,16:06:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8799,16:13:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8800,16:13:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8801,16:21:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8802,16:21:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8803,16:29:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8804,16:29:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8805,16:37:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8806,16:37:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8807,16:44:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8808,16:44:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8809,16:52:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8810,16:52:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8811,17:00:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8812,17:00:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8813,17:08:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8814,17:08:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8815,17:15:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8816,17:15:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8817,17:23:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8818,17:23:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8819,17:31:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8820,17:31:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8821,17:39:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8822,17:39:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8823,17:46:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8824,17:46:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8825,17:54:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8826,17:54:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8827,18:02:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8828,18:02:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8829,18:10:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8830,18:10:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8831,18:17:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8832,18:17:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8833,18:25:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8834,18:25:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8835,18:33:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8836,18:33:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8837,18:41:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8838,18:41:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8839,18:48:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8840,18:48:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8841,18:49:27,(lmgrd),TIMESTAMP,6/7/2023,,
8842,18:53:50,(ABAQUSLM),DEQUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
8843,18:53:50,(ABAQUSLM),DEQUEUED:,standard,kulbir@node354.igcar.gov.in,(30
8844,18:54:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8845,18:54:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8846,18:54:28,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
8847,18:54:28,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(30
8848,18:56:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8849,18:56:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8850,19:09:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8851,19:09:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8852,19:12:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8853,19:12:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8854,19:25:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8855,19:25:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8856,19:27:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8857,19:27:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8858,19:40:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8859,19:40:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8860,19:43:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8861,19:43:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8862,19:56:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8863,19:56:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8864,19:58:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8865,19:58:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8866,20:08:43,(ABAQUSLM),TIMESTAMP,6/7/2023,,
8867,20:11:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8868,20:11:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8869,20:14:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8870,20:14:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8871,20:27:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8872,20:27:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8873,20:29:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8874,20:29:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8875,20:42:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8876,20:42:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8877,20:45:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8878,20:45:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8879,20:58:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8880,20:58:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8881,21:00:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8882,21:00:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8883,21:13:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8884,21:13:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
8885,21:16:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
8886,21:16:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
8887,21:29:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
8888,21:29:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
